?,date,facebookUrl,likesCount,postTitle,text
2347,2023-04-28T06:44:25.000Z,https://www.facebook.com/groups/univisionusers/posts/3333763530222823/,0,"??????? ????? ????? ????? ?????? ?????? ??????? ?????? ???? ? ????? ??? ?????? ????????? ???? ???? ???????? 
??? ????? ????? ??? ????? ???? ???? ???? ????? ?????? ???????? Univision Mongolia",Shinechlel hiij bga nertei buur ulam dorduulaad haytsan uuniig gardaj hiisen hun yu bodoj tsalin awj suudag bna arai2
2348,2023-04-28T06:32:51.000Z,https://www.facebook.com/groups/univisionusers/posts/2735523723380143/,0,"?????? ???????-??? ????????? ??? ??????? ????
??????? ????? ??????? ???? ???????? ?????????? ???? ??????? ?, ???? ?? ????? ????",?????? ????? ???????? ???? ????? ??
2349,2023-04-28T06:03:14.000Z,https://www.facebook.com/groups/univisionusers/posts/3333411486924694/,1,"???? ???? ? ?????? ???????? ?????? ?????? ??????? ???? ???????? ??????
???? ?????? ???????? ??? ?????? ?? ???? ????????? ??????? ????????  ???????? ? ???? ??? ?????? 8???? ???? ?????? ???? ??????? ??...",Harin 8n kinogoo estoi hog bolgotson bnle hvvhdvvd vnegvi gj bodool vzsen bh hoorhii baahan tolbor bodogdtson bnle
2350,2023-04-28T05:49:40.000Z,https://www.facebook.com/groups/univisionusers/posts/3333687653563744/,0,??? ?? ???????? ? ???????? ???? ?? ?????? ?????? ?? ?????????? ???? (? ???? ),tegsen bna lee
2351,2023-04-28T05:46:50.000Z,https://www.facebook.com/groups/univisionusers/posts/3333854100213766/,1,??? ??????? ??? ????????? ???? ?  ???? ???????  ????????? ?? ??? ???,Tegeed tolsonii daraa haagdsan odroo tootsohgui butneer n awdag te kkk
2352,2023-04-28T05:24:24.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,"Mongoldoo bgaa best ni gexdee vnexeer xog 
Vne tulbur
Wifi gatsalt tasralt 
(medeej untraj asaana)"
2353,2023-04-28T03:30:06.000Z,https://www.facebook.com/groups/univisionusers/posts/3333970016868841/,0,??????????? ?????????? ???????? ??????? ????? ??? ???????????? ??. ????? ??? ? ??????. 80113233,iim har box-nii HDMI holbolt zarah hun bna uu?
2354,2023-04-28T03:29:36.000Z,https://www.facebook.com/groups/univisionusers/posts/3333921813540328/,0,Univision ij buren tuhuurumj zarna,iim har box-nii HDMI holboltiig ni zarah hun bna uu??
2355,2023-04-28T03:02:20.000Z,https://www.facebook.com/groups/univisionusers/posts/3333921813540328/,0,Univision ij buren tuhuurumj zarna,??? ??
2356,2023-04-28T01:32:38.000Z,https://www.facebook.com/groups/univisionusers/posts/3333687653563744/,1,??? ?? ???????? ? ???????? ???? ?? ?????? ?????? ?? ?????????? ???? (? ???? ),Ydaj nemj mongo tolood 30 honog tureeselsen bagtsaa 30 honog uzmeer bhiin
2357,2023-04-28T01:31:59.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,Arai bnaa
2358,2023-04-27T15:40:09.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,Skymedia bolgoson
2359,2023-04-27T12:33:36.000Z,https://www.facebook.com/groups/univisionusers/posts/3333831420216034/,0,Xymdxan awarai,hed vr?
2360,2023-04-27T11:31:40.000Z,https://www.facebook.com/groups/univisionusers/posts/3333970016868841/,0,??????????? ?????????? ???????? ??????? ????? ??? ???????????? ??. ????? ??? ? ??????. 80113233,hed ve
2361,2023-04-27T11:29:17.000Z,https://www.facebook.com/groups/univisionusers/posts/3334611173471392/,0,????????? ????,bna
2362,2023-04-27T10:45:25.000Z,https://www.facebook.com/groups/univisionusers/posts/3334511856814657/,0,,Bolitson bnalee dawartsan bvr
2363,2023-04-27T10:42:03.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,????? ?????? ???????? ??? ????????? ???? ????? ???? ?????
2364,2023-04-27T10:38:46.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,77118811 ??? ?????....
2365,2023-04-27T09:43:51.000Z,https://www.facebook.com/groups/univisionusers/posts/3333762816889561/,0,Univision Lawlah hed we?,77118811
2366,2023-04-27T09:17:28.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,1,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,Voo hir bn
2367,2023-04-27T07:40:56.000Z,https://www.facebook.com/groups/univisionusers/posts/3333761840222992/,0,ali 21 nd tulburuu tulchuud bhd l tulburuu tul geed haachdag gne operator ni utas aa awahgui chat bichheer hariulahgui ymar haashaa baiguulga we,Oor songolt hiigeech ee... ingej uilee uzej bhaar.
2368,2023-04-27T07:36:46.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,Voo ih amar shvv tulbur hyamd
2369,2023-04-27T07:20:31.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,Univision Mongolia
2370,2023-04-27T06:55:09.000Z,https://www.facebook.com/groups/univisionusers/posts/3333687653563744/,0,??? ?? ???????? ? ???????? ???? ?? ?????? ?????? ?? ?????????? ???? (? ???? ),Bolison bnle
2371,2023-04-27T06:50:32.000Z,https://www.facebook.com/groups/univisionusers/posts/3333088696956973/,0,???????? ??? ????? ????? ?????? ?????.????????? ?????? ???? ????? ????.,haalgahad hediig tuldug ve
2372,2023-04-27T06:39:56.000Z,https://www.facebook.com/groups/univisionusers/posts/3333088696956973/,0,???????? ??? ????? ????? ?????? ?????.????????? ?????? ???? ????? ????.,yaanaa xed garj setgel semlediin boloo????
2373,2023-04-27T06:18:49.000Z,https://www.facebook.com/groups/univisionusers/posts/3333687653563744/,0,??? ?? ???????? ? ???????? ???? ?? ?????? ?????? ?? ?????????? ???? (? ???? ),hollywood bagts M bagtsad ugaasa unegui ym bnle
2374,2023-04-27T05:04:10.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,Boliol orond n yu tawiulsanaa heleerei
2375,2023-04-27T04:41:44.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,1,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,????? ??????? ????? ???? ???? unitelin ???? ? ?????? ?????? ????????
2376,2023-04-27T04:34:05.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,1,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,???????? ??? ??? ????????? ? ????????? ????????
2377,2023-04-27T04:32:46.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,?????? ?????? ????
2378,2023-04-27T04:28:58.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,???? ???? ???? ????????
2379,2023-04-27T01:46:40.000Z,https://www.facebook.com/groups/univisionusers/posts/3333687653563744/,0,??? ?? ???????? ? ???????? ???? ?? ?????? ?????? ?? ?????????? ???? (? ???? ),facebookin reels uzheer unshaad yvhgu tgsne tolborn aimr gardag hogiin univishion
2380,2023-04-27T01:35:15.000Z,https://www.facebook.com/groups/univisionusers/posts/3333970016868841/,0,??????????? ?????????? ???????? ??????? ????? ??? ???????????? ??. ????? ??? ? ??????. 80113233,Tohooromjoo yaj shinchilsen ym bol hed gj bna?
2381,2023-04-27T00:44:53.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,Bi bol salgaad xaytsoon arai bishee
2382,2023-04-27T00:28:16.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,"????????? ?? ???????? ???, ????? ?? ??????? ?????, 46 000 ?????? ????????? ?? ????? ?? ???? ??? ???,, ????? ????????? ???????? ??? ???? ??? ????????? ?????, ????????? ??????????? ??????????, ??????????? ??????? ???? ?????? ???????? ??? ????? ??????? ???! ????? ?????? ???? ???????? ??????? ??????????? ?? ?????? ?????? ???? ???????????? ????????? ???!"
2383,2023-04-26T22:24:48.000Z,https://www.facebook.com/groups/univisionusers/posts/3333687653563744/,1,??? ?? ???????? ? ???????? ???? ?? ?????? ?????? ?? ?????????? ???? (? ???? ),?? ?????? ???? ???????? ????? ????? ???? ??? ????? ??????? ?? ???? ???? ?.?? ??? ???????? ?????? ??????????? ????? ?.?? ??
2384,2023-04-26T21:32:07.000Z,https://www.facebook.com/groups/univisionusers/posts/3333687653563744/,1,??? ?? ???????? ? ???????? ???? ?? ?????? ?????? ?? ?????????? ???? (? ???? ),??????? ??? ??? ?????????  ???? ????? ???? ?? ?????? ??? ???
2385,2023-04-26T20:20:36.000Z,https://www.facebook.com/groups/univisionusers/posts/3334403710158805/,0,??? ??? ??????????? ??? ?? ?????? ?? ?????? ???? ???? ???? ???????? ??????? ????????,??? ???
2386,2023-04-26T16:03:23.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,??????????? ??????????? ?????????? ????
2387,2023-04-26T15:10:31.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,Ugasa utasruun univishiontoi ail bolgon zalgaj baigao shinchelsen n bvr vnen teneg bolson saijrah estoi bizde boon gatsaa za nogoo oroond bol enternet no bolson baiga shv
2388,2023-04-26T13:36:18.000Z,https://www.facebook.com/groups/univisionusers/posts/3333763530222823/,1,"??????? ????? ????? ????? ?????? ?????? ??????? ?????? ???? ? ????? ??? ?????? ????????? ???? ???? ???????? 
??? ????? ????? ??? ????? ???? ???? ???? ????? ?????? ???????? Univision Mongolia",????? ??????? ??????? ???????? ?? ?????? ??????????? ??????? ??? ??
2389,2023-04-26T12:35:54.000Z,https://www.facebook.com/groups/univisionusers/posts/3333844453548064/,0,?????? ???? ??? ????2-? 3? ????? ???? 9900? ?????? ?????? ?? ????? ???? ????????????? ?? ??? ????? ?????? ???? 18000?????? ????????? ????? ??? ??????? ??? ????? ??? ???????? ?? ????? ?????? ????????...,1 ??????  ?????????  2 ????????  ????????  ?? ?????? ?????? ??? ? ??????
2390,2023-04-26T12:31:16.000Z,https://www.facebook.com/groups/univisionusers/posts/3333763530222823/,0,"??????? ????? ????? ????? ?????? ?????? ??????? ?????? ???? ? ????? ??? ?????? ????????? ???? ???? ???????? 
??? ????? ????? ??? ????? ???? ???? ???? ????? ?????? ???????? Univision Mongolia","Unen, 10honog uzej chadahgui bn. Utas chat n hariu uguhgui. Tegeed tulburuu Buren avna"
2391,2023-04-26T12:23:45.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,??????? ? ???????? ?????. ????? ???? ????? ??? ?? ??????? ???????.
2392,2023-04-26T11:00:10.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,?????????? ??????????
2393,2023-04-26T10:54:46.000Z,https://www.facebook.com/groups/univisionusers/posts/3333844453548064/,0,?????? ???? ??? ????2-? 3? ????? ???? 9900? ?????? ?????? ?? ????? ???? ????????????? ?? ??? ????? ?????? ???? 18000?????? ????????? ????? ??? ??????? ??? ????? ??? ???????? ?? ????? ?????? ????????...,Nadad msj irsen 2 bagtsaa 9900-r idevhjuulsen terenguuree l tulbur nemegdsen bna lee
2394,2023-04-26T10:13:17.000Z,https://www.facebook.com/groups/univisionusers/posts/3333030513629458/,1,Yg iim udirdlaga awna,Sansar sapporo orgilin unitelin salbart bga
2395,2023-04-26T09:38:38.000Z,https://www.facebook.com/groups/univisionusers/posts/3333088696956973/,0,???????? ??? ????? ????? ?????? ?????.????????? ?????? ???? ????? ????.,harin thh
2396,2023-04-26T09:16:17.000Z,https://www.facebook.com/groups/univisionusers/posts/3008723166060196/,0,,??? ???? ???? ??
2397,2023-04-26T09:04:23.000Z,https://www.facebook.com/groups/univisionusers/posts/3333030513629458/,0,Yg iim udirdlaga awna,Zaisan 120d yg iim udirdlaga bga shu??
2398,2023-04-26T09:02:51.000Z,https://www.facebook.com/groups/univisionusers/posts/3333395890259587/,2,Shaaal dalii gantshan um asuuyaaa ene Mongol kinond hamraa yanzluulsan humuusiig togluulahgui baij boldguumuu?????? ta hed yu gj bodhuuu?!?!,???? ??????? ???? ?? ???????? ????.
2399,2023-04-26T08:44:56.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,"????????? 4.0 ???????? ?? ?????? ????? ???? ???? ???? ??????? ?????? ?????? ???????? ?? ?????. ??? ????????? 3;4 ????? ????????? ? ???? ??????. ????????? ??????? ?????????? ?? ??? ? ???. ????????????????? ???? ??????? ?? ????????????? ?????? ?????? ??? ???? ?????? ????? ??? ??????????? ?????????? ?? ?????? , ?????? ??????. ?? ?? ?? ???????? ???? ????????? ?????? ?? ???????? ?? ??? ?????."
2400,2023-04-26T07:46:55.000Z,https://www.facebook.com/groups/univisionusers/posts/3333088696956973/,0,???????? ??? ????? ????? ?????? ?????.????????? ?????? ???? ????? ????.,VOO her bna we heregledeg hvmvvs ni sanalaa huwaaltsaarai
2401,2023-04-26T07:45:26.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,Voo her bol
2402,2023-04-26T06:55:37.000Z,https://www.facebook.com/groups/univisionusers/posts/3334403710158805/,0,??? ??? ??????????? ??? ?? ?????? ?? ?????? ???? ???? ???? ???????? ??????? ????????,??? ????????????? ?????????? ???? ???? ?????? ????? ????? ??????? ??? ??????? ???????
2403,2023-04-26T06:46:41.000Z,https://www.facebook.com/groups/univisionusers/posts/3333327723599737/,0,?????? ?????? ???? ???????? ??????,??? ??????? ???????? ?? ????
2404,2023-04-26T06:39:22.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,1,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,
2405,2023-04-26T06:24:50.000Z,https://www.facebook.com/groups/univisionusers/posts/3333721436893699/,0,Tolbor toloogui uyd idvehjuulsen bagtsuud ni garhaa bolichihson ymuu???? huuhed hogshchuul ydaj tolbor toltol bagtsuudaasaa uzeed bdg baisiin tolsonii daraa ene garaagui honogoo ichkuu nohoj ogohgui...,Shinechlel nereer ulam hogiin bolson bna lee...idewhijuulsen bagts n bhgui bj bna lee nohoj honog tootsohgui bsan..
2406,2023-04-26T05:33:27.000Z,https://www.facebook.com/groups/univisionusers/posts/3333941233538386/,0,"Tulbur arai ih garaad bhiiin buuur OMG, bnga gazan, net n nogoo uruund ch barihgui hog.... Oor zuvhun tv, nettei ymar gazar bdag be?",Mobinet
2407,2023-04-26T05:09:17.000Z,https://www.facebook.com/groups/univisionusers/posts/3333687653563744/,0,??? ?? ???????? ? ???????? ???? ?? ?????? ?????? ?? ?????????? ???? (? ???? ),"M plus 
bas free gardg bzdee bhgui shuu"
2408,2023-04-26T05:08:31.000Z,https://www.facebook.com/groups/univisionusers/posts/3333395890259587/,3,Shaaal dalii gantshan um asuuyaaa ene Mongol kinond hamraa yanzluulsan humuusiig togluulahgui baij boldguumuu?????? ta hed yu gj bodhuuu?!?!,Zaa hamar dvvrchee ter baliar hiilgesen sormuus mormuusiin boliulaachee yadaj ??
2409,2023-04-26T05:01:22.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,kkk nohoi hutssan chinee toohgui bz utasruu ni zalgahar iishee holboyo tiishee holboyo bla bla...
2410,2023-04-26T04:42:11.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,???????? ??????? ??? ?????? ???????
2411,2023-04-26T04:41:12.000Z,https://www.facebook.com/groups/univisionusers/posts/3333030513629458/,0,Yg iim udirdlaga awna,.
2412,2023-04-26T04:17:42.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,?????????? ???? ???????? ?? ????? ????? ???????
2413,2023-04-26T04:11:37.000Z,https://www.facebook.com/groups/univisionusers/posts/3334661296799713/,0,????? ????? ??? ????????? ?????. ?????? ?? ??????? ???? ??????? ????.,???????????? ?????????? ??????? ??????? ?????? ??????? ?? ???
2414,2023-04-26T04:03:51.000Z,https://www.facebook.com/groups/univisionusers/posts/3333687653563744/,0,??? ?? ???????? ? ???????? ???? ?? ?????? ?????? ?? ?????????? ???? (? ???? ),bolison bn lee
2415,2023-04-26T03:40:41.000Z,https://www.facebook.com/groups/univisionusers/posts/3333088696956973/,0,???????? ??? ????? ????? ?????? ?????.????????? ?????? ???? ????? ????.,Harin tiimee yug ni medehgvi baahan nemelt vilchilgee geed
2416,2023-04-26T03:29:53.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,utasaa avahgui chataar n barag 2 udur dhain dhain asuudlaa heljeej neg mu ym hariu ugsun ghde tgeed huleej avdagchguin bn lee
2417,2023-04-26T02:41:51.000Z,https://www.facebook.com/groups/univisionusers/posts/3333395890259587/,2,Shaaal dalii gantshan um asuuyaaa ene Mongol kinond hamraa yanzluulsan humuusiig togluulahgui baij boldguumuu?????? ta hed yu gj bodhuuu?!?!,Gvie odoo hvn laagaa idnvv?luuwangaa idnvv?ymar hamaa bhawdee ymar bd nariin hamriig ynzalchihaj bgaa bish!
2418,2023-04-26T02:31:52.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,2,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,????? ? ?????? ????? ????? ???? ??? ?????? ?????? ??????? ???? ????????? ???????? ????? ???? ?????? ?????? ???? ??????? ?????? ???????? ????? ??????? ??? ??? ??? ??????????? ????? ????????? ?? ????????
2419,2023-04-26T02:23:59.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,Ta tuhuurumju untragad asaanuu l genr
2420,2023-04-26T02:19:51.000Z,https://www.facebook.com/groups/univisionusers/posts/3333721436893699/,0,Tolbor toloogui uyd idvehjuulsen bagtsuud ni garhaa bolichihson ymuu???? huuhed hogshchuul ydaj tolbor toltol bagtsuudaasaa uzeed bdg baisiin tolsonii daraa ene garaagui honogoo ichkuu nohoj ogohgui...,ugasaa hog deeree bvr hog bolchij nowhiin gazar
2421,2023-04-26T01:39:57.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,Estoi teneg ym bn lee. Heden ooerator ni medeh ym bhgui. Hudlaa yriad l suuj bdag ym bish uu
2422,2023-04-26T01:39:01.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,"???? ??
??? 5,000,000 ????????? 30,000,000,000 ?????? ?????? ???? ???????. ?????? ??? ?? 3% ?????? ?? 48 ?????? ????? ?????? ???? ???? ?????.
????? ?? ???????? ?????? ???????? ?????? ??????"
2423,2023-04-26T01:22:59.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,Dyy ni parjignaj bny?hvmvvsee?
2424,2023-04-26T01:15:02.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,Harin
2425,2023-04-26T01:14:55.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,5,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,?? ?????? ?????? ?????? ??? ?? ??????????.
2426,2023-04-26T01:12:46.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,kewiko voo tawiulaa
2427,2023-04-26T01:06:33.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,2,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,?? ????? ??????????? ??? ??? ??? ?? ?????? ?? ??? 39? ???? 90? ????? ???? ???? ??
2428,2023-04-26T00:59:25.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,???? ????? ???? ???
2429,2023-04-26T00:41:28.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,1,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,?????????? ?????????????
2430,2023-04-26T00:23:06.000Z,https://www.facebook.com/groups/univisionusers/posts/3333088696956973/,0,???????? ??? ????? ????? ?????? ?????.????????? ?????? ???? ????? ????.,Sard 8 kino uzeh erhtei geed bdag shal hudlaa 1 sard 8 kinogoo uzeed 178.000 tolbor gardag yumdaa...tatgalzayoooo hogiin gazar
2431,2023-04-26T00:19:28.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,Mobinet ?????? ????????? ??????. ????? ????? ??????? ?????? ?? ??????? ??????. ?????? ???????? ???????????? ???? ?????????? ???????? ????????.
2432,2023-04-26T00:19:17.000Z,https://www.facebook.com/groups/univisionusers/posts/3334403710158805/,0,??? ??? ??????????? ??? ?? ?????? ?? ?????? ???? ???? ???? ???????? ??????? ????????,voo
2433,2023-04-26T00:06:35.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,1,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,tow office hand 1423 zalgj
2434,2023-04-25T23:27:00.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,1,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,Sar bolgon barag 100k uzsen yum bhq
2435,2023-04-25T23:26:03.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,1,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,???????? ???????? ???? ?? ????? ??????? ???????? ? ??????? ????? ??? ???? 80-90? ??? ??????? ? ??
2436,2023-04-25T23:03:36.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,0,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,"????????? ???? ??,

??? ??????????? ?????? ????? ?????????? ???????????? ??????????? ??? ?????????? ???? ??????? ?????????? ?????????? ??????????? ??. ??? 5,000,000 ????????? 10,000,000,000 ?????? ??????? ??????? ????? ?????? ?????.
?? 2 ?????? ???????? ????? ?????? ???? ???? ?????.
????? ???? ???????? ?????? ??? ???????? ?????? ?????? ??."
2437,2023-04-25T23:00:25.000Z,https://www.facebook.com/groups/univisionusers/posts/3333411486924694/,0,"???? ???? ? ?????? ???????? ?????? ?????? ??????? ???? ???????? ??????
???? ?????? ???????? ??? ?????? ?? ???? ????????? ??????? ????????  ???????? ? ???? ??? ?????? 8???? ???? ?????? ???? ??????? ??...",Harin Tim bnle manaid 3 kino tolbor garsan  bnle yg n nogoo 8 kino geed manai 2 hvvhed vzsen b. San
2438,2023-04-25T22:11:34.000Z,https://www.facebook.com/groups/univisionusers/posts/3333761840222992/,0,ali 21 nd tulburuu tulchuud bhd l tulburuu tul geed haachdag gne operator ni utas aa awahgui chat bichheer hariulahgui ymar haashaa baiguulga we,"???????? ?????? ? ?????? ??????? ???  ????? ?? 500, 1000 ?????? ????? ?????? ?????? ??????????? ?? ?????"
2439,2023-04-25T22:05:12.000Z,https://www.facebook.com/groups/univisionusers/posts/3333721436893699/,0,Tolbor toloogui uyd idvehjuulsen bagtsuud ni garhaa bolichihson ymuu???? huuhed hogshchuul ydaj tolbor toltol bagtsuudaasaa uzeed bdg baisiin tolsonii daraa ene garaagui honogoo ichkuu nohoj ogohgui...,Shineer hiisen update n unen hog hamag yum n zambaraagui hedn bagts n hoorondoo holildtson gatsaa duulii yum shig zasaj nemj saijruulj chddgguin bol bga yumiig bgaagaar n bailgaj bmar yum
2440,2023-04-25T21:44:23.000Z,https://www.facebook.com/groups/univisionusers/posts/3333763530222823/,0,"??????? ????? ????? ????? ?????? ?????? ??????? ?????? ???? ? ????? ??? ?????? ????????? ???? ???? ???????? 
??? ????? ????? ??? ????? ???? ???? ???? ????? ?????? ???????? Univision Mongolia",Bnga gatsan estoi haraal idej bn
2441,2023-04-25T17:45:37.000Z,https://www.facebook.com/groups/univisionusers/posts/3334403710158805/,0,??? ??? ??????????? ??? ?? ?????? ?? ?????? ???? ???? ???? ???????? ??????? ????????,???? ?? ????? ?????? ????? ?????
2442,2023-04-25T16:55:52.000Z,https://www.facebook.com/groups/univisionusers/posts/3333941233538386/,0,"Tulbur arai ih garaad bhiiin buuur OMG, bnga gazan, net n nogoo uruund ch barihgui hog.... Oor zuvhun tv, nettei ymar gazar bdag be?",Boonooroo zvgeerl tatgalzaad vzwel hodolgoond ornoodood
2443,2023-04-25T16:55:09.000Z,https://www.facebook.com/groups/univisionusers/posts/3333941233538386/,2,"Tulbur arai ih garaad bhiiin buuur OMG, bnga gazan, net n nogoo uruund ch barihgui hog.... Oor zuvhun tv, nettei ymar gazar bdag be?",Tom oroondl barina busad oroond barihgvin bnale odo bainga gatsaastai bolsoon
2444,2023-04-25T16:44:49.000Z,https://www.facebook.com/groups/univisionusers/posts/3333332576932585/,1,????? ?????????? ???????????? ???????. ???????? ?????? ???????? ??????????? ?????????? ??????,Harin tv uzeh gej 80-90k tuluh jaahan utaggui l sanagdaad bn shuu..
2445,2023-04-25T16:35:13.000Z,https://www.facebook.com/groups/univisionusers/posts/3333762816889561/,0,Univision Lawlah hed we?,77118811
2446,2023-04-25T16:15:53.000Z,https://www.facebook.com/groups/univisionusers/posts/3332058747059968/,0,??? ????? ???? ??????? ?? ????? ????????? ?? ?????. ??????????? ?? ? ????????? ?????? ????? ?????? ?????? ?? ???????????,????????
2447,2023-04-25T16:14:34.000Z,https://www.facebook.com/groups/univisionusers/posts/3333289686936874/,0,???????? ?? ???? ????? ??? ?????? ??,?????
2448,2023-04-25T16:14:12.000Z,https://www.facebook.com/groups/univisionusers/posts/3333689866896856/,0,??? ???????? ?????? ???????? ??? ??? ??? ???????? ?? ??? ?? ??? ???? ???????,??? ???
